RegionID,SizeRank,City,RegionType,State,Metro,CountyName,Mean (2010),Mean (2020),Mean (2021(Q1)),Code,Originating Domestic Passengers 10%,Originating Domestic Passengers,AIRPORT,LATITUDE,LONGITUDE
24198,3409,Coolidge,City,AZ,Phoenix-Mesa-Scottsdale,Pinal County,98102.24,169882.83,188838.33,,,,,,
31051,10480,Cornville,City,AZ,Prescott,Yavapai County,257519.92,346029.33,386504.0,,,,,,
17586,10313,Corona de Tucson,City,AZ,Tucson,Pima County,202364.78,266423.75,291045.0,,,,,,
10965,2308,Cottonwood,City,AZ,Prescott,Yavapai County,172954.19,251291.25,284093.0,,,,,,
51607,28994,Crown King,City,AZ,Prescott,Yavapai County,129833.02,166550.67,181365.67,,,,,,
396566,19347,Dewey-Humboldt,City,AZ,Prescott,Yavapai County,229974.83,320139.33,369568.67,,,,,,
11278,1708,El Mirage,City,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,131713.56,228504.0,262988.67,,,,,,
45120,19387,Elgin,City,AZ,Nogales,Santa Cruz County,282283.44,377606.0,396476.33,,,,,,
31567,488,Flagstaff,City,AZ,Flagstaff,Coconino County,310751.65,403737.92,448902.67,,,,,,
38541,1798,Florence,City,AZ,Phoenix-Mesa-Scottsdale,Pinal County,161272.66,234972.42,260023.33,,,,,,
31610,14651,Fort McDowell,City,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,565494.3,705544.42,761423.67,,,,,,
52080,26663,Fort Thomas,City,AZ,Safford,Graham County,106775.81,155837.83,166741.33,,,,,,
38590,2511,Fountain Hills,City,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,343620.56,447519.67,495453.67,,,,,,
4888,113,Gilbert,City,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,262445.43,379465.42,424946.33,,,,,,
18298,102,Glendale,City,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,172291.97,268362.0,303922.67,,,,,,
112014,5334,Gold Canyon,City,AZ,Phoenix-Mesa-Scottsdale,Pinal County,261886.46,340820.17,378185.33,,,,,,
4928,3984,Golden Valley,City,AZ,Lake Havasu City-Kingman,Mohave County,107844.98,164333.92,180438.0,,,,,,
18329,666,Goodyear,City,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,227991.02,324481.42,361759.33,,,,,,
38791,2398,Green Valley,City,AZ,Tucson,Pima County,152651.58,207575.08,226463.33,,,,,,
45587,7586,Guadalupe,City,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,89059.22,174918.33,204622.0,,,,,,
36601,21691,Happy Jack,City,AZ,Flagstaff,Coconino County,274074.92,331749.92,366568.67,,,,,,
38944,10926,Heber,City,AZ,Show Low,Navajo County,176355.76,243187.08,273581.0,,,,,,
45774,8075,Holbrook,City,AZ,Show Low,Navajo County,99381.29,123395.42,133080.0,,,,,,
52690,24624,Jerome,City,AZ,Prescott,Yavapai County,212193.18,294302.5,342997.0,,,,,,
46039,1065,Kingman,City,AZ,Lake Havasu City-Kingman,Mohave County,130269.38,185181.92,202586.67,,,,,,
55723,17134,Kirkland,City,AZ,Prescott,Yavapai County,159643.17,224768.75,248749.0,,,,,,
46105,1002,Lake Havasu City,City,AZ,Lake Havasu City-Kingman,Mohave County,218234.09,321301.75,359504.33,,,,,,
39333,6139,Lakeside,City,AZ,Show Low,Navajo County,179772.98,246974.0,274907.0,,,,,,
32525,1994,Litchfield Park,City,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,252643.66,365672.0,412768.33,,,,,,
56207,1693,Marana,City,AZ,Tucson,Pima County,228790.68,292813.67,319140.33,,,,,,
12620,7730,Mayer,City,AZ,Prescott,Yavapai County,121706.93,194345.08,221662.67,,,,,,
5888,25194,Meadview,City,AZ,Lake Havasu City-Kingman,Mohave County,79732.2,126086.83,138630.0,,,,,,
19331,38,Mesa,City,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,191256.07,290319.92,327546.67,,,,,,
32907,5579,Mohave Valley,City,AZ,Lake Havasu City-Kingman,Mohave County,139499.23,197721.25,221597.33,,,,,,
42561,23093,Mormon Lake,City,AZ,Flagstaff,Coconino County,204367.6,254601.08,274492.0,,,,,,
8875,26308,Munds Park,City,AZ,Flagstaff,Coconino County,280602.06,370723.5,413374.0,,,,,,
26113,3933,New River,City,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,341129.11,475543.17,537285.0,,,,,,
40026,2357,Nogales,City,AZ,Nogales,Santa Cruz County,101115.52,137979.58,146934.0,,,,,,
13111,9770,Oracle,City,AZ,Phoenix-Mesa-Scottsdale,Pinal County,174535.95,212654.58,235393.33,,,,,,
26329,1549,Oro Valley,City,AZ,Tucson,Pima County,276428.72,343588.5,370795.0,,,,,,
33283,13587,Overgaard,City,AZ,Show Low,Navajo County,182878.61,245619.42,276323.33,,,,,,
40218,5501,Page,City,AZ,Flagstaff,Coconino County,212707.45,265169.42,288915.33,,,,,,
29973,3964,Paradise Valley,City,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,1541507.97,1978126.92,2214168.0,,,,,,
22303,19514,Parks,City,AZ,Flagstaff,Coconino County,319396.09,416777.25,470123.33,,,,,,
33347,12583,Patagonia,City,AZ,Nogales,Santa Cruz County,200332.4,274733.67,284892.0,,,,,,
40298,190,Peoria,City,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,221484.98,322065.5,361410.0,,,,,,
40326,6,Phoenix,City,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,180837.38,280686.75,318560.33,PHX,"816,031",8160310.0,Phoenix Sky Harbor International,33.43416667,-112.0080556
112600,8675,Picture Rocks,City,AZ,Tucson,Pima County,161389.37,219556.92,239303.33,,,,,,
29116,10291,Pima,City,AZ,Safford,Graham County,135953.89,189359.33,199556.67,,,,,,
40343,28392,Pinedale,City,AZ,Show Low,Navajo County,172459.68,238812.33,266502.0,,,,,,
53900,8451,Pinetop,City,AZ,Show Low,Navajo County,260336.4,327838.17,368088.67,,,,,,
26620,843,Prescott,City,AZ,Prescott,Yavapai County,299319.45,408349.33,455686.67,,,,,,
54002,1257,Prescott Valley,City,AZ,Prescott,Yavapai County,206095.15,304723.0,345512.67,,,,,,
8814,479,Queen Creek,City,AZ,Phoenix-Mesa-Scottsdale,Pinal County,272198.91,411519.83,464724.0,,,,,,
56913,8302,Rimrock,City,AZ,Prescott,Yavapai County,148423.67,228561.0,257477.67,,,,,,
6771,3498,Rio Rico,City,AZ,Nogales,Santa Cruz County,117467.04,159640.42,169724.67,,,,,,
40575,15000,Rio Verde,City,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,461096.27,560244.5,608135.0,,,,,,
20291,3266,Safford,City,AZ,Safford,Graham County,124755.97,176492.0,187041.67,,,,,,
47502,1726,Sahuarita,City,AZ,Tucson,Pima County,190385.53,246063.42,268123.0,,,,,,
33845,10124,San Manuel,City,AZ,Phoenix-Mesa-Scottsdale,Pinal County,77030.34,95763.5,103068.67,,,,,,
54346,103,Scottsdale,City,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,404381.63,546059.17,612446.67,,,,,,
7005,3059,Sedona,City,AZ,Prescott,Yavapai County,428353.96,568573.67,634210.0,,,,,,
47689,3019,Show Low,City,AZ,Show Low,Navajo County,187338.55,256287.08,285991.0,,,,,,
40929,26553,Skull Valley,City,AZ,Prescott,Yavapai County,282145.4,377096.92,406137.33,,,,,,
47736,6199,Snowflake,City,AZ,Show Low,Navajo County,137523.44,201335.17,226261.67,,,,,,
29566,20322,Sonoita,City,AZ,Nogales,Santa Cruz County,299131.9,379604.42,400749.0,,,,,,
41130,1405,Sun City,City,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,132612.48,209605.67,235559.0,,,,,,
54619,2196,Sun City West,City,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,197670.03,280474.0,311936.33,,,,,,
7330,273,Surprise,City,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,198208.31,291344.42,327467.0,,,,,,
41188,14625,Taylor,City,AZ,Show Low,Navajo County,148002.38,214310.75,239828.33,,,,,,
47958,175,Tempe,City,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,222829.51,329312.83,369400.33,,,,,,
14121,7640,Thatcher,City,AZ,Safford,Graham County,163904.78,231674.5,244695.33,,,,,,
113075,10491,Three Points,City,AZ,Tucson,Pima County,130403.7,175580.75,195884.67,,,,,,
36428,4179,Tolleson,City,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,134541.57,233985.33,266848.0,,,,,,
27435,6018,Tonopah,City,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,148896.59,247994.33,274824.33,,,,,,
41257,23247,Topock,City,AZ,Lake Havasu City-Kingman,Mohave County,111168.18,152871.67,173324.33,,,,,,
113101,7269,Tortolita,City,AZ,Tucson,Pima County,330325.52,424491.17,465212.67,,,,,,
7481,17,Tucson,City,AZ,Tucson,Pima County,161376.54,219130.75,244748.67,,,,,,
34349,29381,Tumacacori,City,AZ,Nogales,Santa Cruz County,199167.78,257462.58,272966.0,,,,,,
21021,11108,Vail,City,AZ,Tucson,Pima County,222865.89,288407.58,315744.0,,,,,,
7729,4863,Waddell,City,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,248269.47,360212.75,404634.33,,,,,,
34833,6932,Wickenburg,City,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,255793.82,347253.0,388336.0,,,,,,
34845,5419,Willcox,City,AZ,Sierra Vista-Douglas,Cochise County,89447.18,123490.0,135343.0,,,,,,
7942,7749,Williams,City,AZ,Flagstaff,Coconino County,189623.33,257390.25,293074.33,,,,,,
41753,3848,Winslow,City,AZ,Show Low,Navajo County,80238.5,107789.42,122676.67,,,,,,
50600,26880,Yarnell,City,AZ,Prescott,Yavapai County,119371.56,168309.33,189090.0,,,,,,
9392,26286,Yucca,City,AZ,Lake Havasu City-Kingman,Mohave County,115848.28,163176.75,173272.67,,,,,,
43820,6947,Acampo,City,CA,Stockton-Lodi,San Joaquin County,398950.72,596246.5,682529.33,,,,,,
16677,6402,Acton,City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,488241.14,642304.83,701031.33,,,,,,
9840,2432,Agoura Hills,City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,753873.39,932322.42,982365.0,,,,,,
16691,11060,Agua Dulce,City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,556939.22,717326.58,790487.33,,,,,,
43832,11322,Aguanga,City,CA,Riverside-San Bernardino-Ontario,Riverside County,270212.07,394457.58,425743.0,,,,,,
16697,722,Alameda,City,CA,San Francisco-Oakland-Hayward,Alameda County,772939.13,1100009.25,1161953.67,,,,,,
30145,3366,Alamo,City,CA,San Francisco-Oakland-Hayward,Contra Costa County,1648074.93,2023177.08,2219123.0,,,,,,
37073,3011,Albany,City,CA,San Francisco-Oakland-Hayward,Alameda County,811368.75,1141802.58,1220634.0,,,,,,
50677,524,Alhambra,City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,548215.58,729682.92,766382.33,,,,,,
37086,1122,Aliso Viejo,City,CA,Los Angeles-Long Beach-Anaheim,Orange County,534345.6,667224.42,706799.0,,,,,,
113412,6481,Alondra Park,City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,494058.29,687775.33,729105.33,,,,,,
43867,3126,Alpine,City,CA,San Diego-Carlsbad,San Diego County,531483.52,684579.75,745422.67,,,,,,
3379,25047,Alta,City,CA,Sacramento--Roseville--Arden-Arcade,Placer County,286147.55,363166.67,379887.0,,,,,,
30187,1536,Altadena,City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,698912.62,955859.33,1037874.0,,,,,,
113441,4148,Alum Rock,City,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,504804.11,778198.5,843635.67,,,,,,
16760,2656,American Canyon,City,CA,Napa,Napa County,430081.05,597045.58,646561.0,,,,,,
16764,62,Anaheim,City,CA,Los Angeles-Long Beach-Anaheim,Orange County,504969.73,662997.42,709551.67,,,,,,
10128,2427,Anderson,City,CA,Redding,Shasta County,185985.62,259921.17,284150.0,,,,,,
35001,17706,Angelus Oaks,City,CA,Riverside-San Bernardino-Ontario,San Bernardino County,225915.04,304429.92,326835.33,,,,,,
16769,9915,Angwin,City,CA,Napa,Napa County,770792.7,884866.92,893097.67,,,,,,
16780,364,Antioch,City,CA,San Francisco-Oakland-Hayward,Contra Costa County,357891.95,519619.5,555400.67,,,,,,
10150,12697,Anza,City,CA,Riverside-San Bernardino-Ontario,Riverside County,203068.06,300547.58,327279.33,,,,,,
50742,572,Apple Valley,City,CA,Riverside-San Bernardino-Ontario,San Bernardino County,200957.65,291134.08,318490.67,,,,,,
43915,23136,Applegate,City,CA,Sacramento--Roseville--Arden-Arcade,Placer County,351790.34,472738.5,509113.0,,,,,,
23504,2334,Aptos,City,CA,Santa Cruz-Watsonville,Santa Cruz County,790807.58,1009160.92,1118443.33,,,,,,
50749,741,Arcadia,City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,770970.58,1061888.0,1121548.33,,,,,,
396020,502,Arden-Arcade,City,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,282666.29,414452.17,448629.0,,,,,,
23523,1970,Arroyo Grande,City,CA,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,590146.01,722539.25,758646.0,,,,,,
30267,3416,Artesia,City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,460186.32,619277.83,665692.33,,,,,,
50774,2891,Arvin,City,CA,Bakersfield,Kern County,138254.78,199488.83,216388.0,,,,,,
37206,1782,Atascadero,City,CA,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,436289.99,568107.58,606484.0,,,,,,
30280,6677,Atherton,City,CA,San Francisco-Oakland-Hayward,San Mateo County,4389130.22,6864613.33,6808038.0,,,,,,
28224,12071,Auberry,City,CA,Fresno,Fresno County,274261.03,347945.0,371670.33,,,,,,
50800,1204,Auburn,City,CA,Sacramento--Roseville--Arden-Arcade,Placer County,380958.98,508788.92,548755.0,,,,,,
3491,10883,Avalon,City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,599518.89,710169.25,704463.67,,,,,,
30306,21137,Avila Beach,City,CA,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,732929.44,1043447.17,1075456.67,,,,,,
113576,4304,Avocado Heights,City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,424031.72,581574.08,616980.0,,,,,,
37015,868,Azusa,City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,373585.78,511512.58,541535.67,,,,,,
3506,59,Bakersfield,City,CA,Bakersfield,Kern County,201682.58,265395.83,287918.67,,,,,,
10241,622,Baldwin Park,City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,357420.38,499838.5,530999.33,,,,,,
50849,1710,Banning,City,CA,Riverside-San Bernardino-Ontario,Riverside County,190972.69,274772.75,298866.0,,,,,,
7304,1634,Barstow,City,CA,Riverside-San Bernardino-Ontario,San Bernardino County,105224.05,159953.42,177188.67,,,,,,
23635,1238,Beaumont,City,CA,Riverside-San Bernardino-Ontario,Riverside County,265235.58,365387.17,398859.67,,,,,,
30399,1589,Bell,City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,341897.12,495362.5,526076.33,,,,,,
42091,21870,Bell Canyon,City,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,1562818.09,1771610.0,1871474.0,,,,,,
16961,1305,Bell Gardens,City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,353598.88,506298.92,530485.67,,,,,,
44116,609,Bellflower,City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,411293.55,564503.25,599582.33,,,,,,
10343,2180,Belmont,City,CA,San Francisco-Oakland-Hayward,San Mateo County,1384975.35,1912982.08,1968066.33,,,,,,
10348,14631,Belvedere,City,CA,San Francisco-Oakland-Hayward,Marin County,2562224.88,3938616.92,4254922.0,,,,,,
30417,7614,Ben Lomond,City,CA,Santa Cruz-Watsonville,Santa Cruz County,578122.03,780916.83,829613.67,,,,,,
44131,2283,Benicia,City,CA,Vallejo-Fairfield,Solano County,484577.89,658143.75,706546.0,,,,,,
16992,304,Berkeley,City,CA,San Francisco-Oakland-Hayward,Alameda County,955602.1,1387265.75,1467777.33,,,,,,
21425,14041,Bethel Island,City,CA,San Francisco-Oakland-Hayward,Contra Costa County,298878.96,467643.5,533689.67,,,,,,
10389,1643,Beverly Hills,City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1989919.48,3615637.83,3723896.0,,,,,,
30459,4805,Big Bear City,City,CA,Riverside-San Bernardino-Ontario,San Bernardino County,206140.96,276268.67,314795.67,,,,,,
44161,8611,Big Bear Lake,City,CA,Riverside-San Bernardino-Ontario,San Bernardino County,317532.04,404216.17,461653.0,,,,,,
23709,29449,Biola,City,CA,Fresno,Fresno County,132150.08,208255.92,228802.0,,,,,,
3719,2753,Blythe,City,CA,Riverside-San Bernardino-Ontario,Riverside County,120072.39,157166.83,169334.67,,,,,,
10479,21606,Bodega Bay,City,CA,Santa Rosa,Sonoma County,818266.09,1036298.25,1148480.33,,,,,,
10480,16464,Bodfish,City,CA,Bakersfield,Kern County,99339.83,137500.33,146419.67,,,,,,
30526,3443,Bonita,City,CA,San Diego-Carlsbad,San Diego County,545940.36,733812.25,806549.0,,,,,,
17114,9262,Bonsall,City,CA,San Diego-Carlsbad,San Diego County,521166.82,665725.17,717903.67,,,,,,
17124,13884,Borrego Springs,City,CA,San Diego-Carlsbad,San Diego County,199026.08,226883.0,245498.33,,,,,,
17128,5519,Boulder Creek,City,CA,Santa Cruz-Watsonville,Santa Cruz County,504678.78,666124.75,717180.67,,,,,,
14906,19378,Bradbury,City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1117593.95,1475977.42,1512100.0,,,,,,
37539,19277,Bradley,City,CA,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,395293.28,479708.17,521864.33,,,,,,
17150,1202,Brea,City,CA,Los Angeles-Long Beach-Anaheim,Orange County,628066.24,774748.25,825012.0,,,,,,
17155,722,Brentwood,City,CA,San Francisco-Oakland-Hayward,Contra Costa County,479686.05,684234.75,741232.67,,,,,,
41987,9491,Brisbane,City,CA,San Francisco-Oakland-Hayward,San Mateo County,777730.12,1113695.92,1143525.67,,,,,,
30642,7980,Buellton,City,CA,Santa Maria-Santa Barbara,Santa Barbara County,512370.42,640354.83,675899.67,,,,,,
10608,520,Buena Park,City,CA,Los Angeles-Long Beach-Anaheim,Orange County,496417.9,654422.58,703615.67,,,,,,
396552,17879,Buena Vista,City,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,608148.75,891575.42,938974.0,,,,,,
396054,376,Burbank,City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,657559.02,903610.0,966684.0,,,,,,
17235,1833,Burlingame,City,CA,San Francisco-Oakland-Hayward,San Mateo County,1676555.06,2469127.92,2481426.33,,,,,,
10649,13571,Cabazon,City,CA,Riverside-San Bernardino-Ontario,Riverside County,134619.06,224217.67,243352.33,,,,,,
37688,2533,Calabasas,City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1038322.74,1269398.58,1341338.33,,,,,,
44404,18742,Caliente,City,CA,Bakersfield,Kern County,155084.54,211436.17,230536.0,,,,,,
44406,4989,California City,City,CA,Bakersfield,Kern County,105786.48,174121.67,193522.0,,,,,,
10665,4622,Calimesa,City,CA,Riverside-San Bernardino-Ontario,Riverside County,267561.28,380376.25,416388.0,,,,,,
3929,6460,Calistoga,City,CA,Napa,Napa County,667145.68,951171.5,1067549.0,,,,,,
51239,564,Camarillo,City,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,520827.08,640026.75,678752.67,,,,,,
17264,8299,Cambria,City,CA,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,653843.81,786416.58,829724.33,,,,,,
396554,10786,Cambrian Park,City,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1124178.48,1532986.83,1606254.67,,,,,,
50350,8918,Camino,City,CA,Sacramento--Roseville--Arden-Arcade,El Dorado County,305727.63,378392.5,424180.0,,,,,,
17272,1318,Campbell,City,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1026718.59,1406867.25,1465170.0,,,,,,
23931,10364,Campo,City,CA,San Diego-Carlsbad,San Diego County,254498.44,357097.42,388108.33,,,,,,
30748,5601,Capitola,City,CA,Santa Cruz-Watsonville,Santa Cruz County,696883.59,920829.92,954330.0,,,,,,
3975,345,Carlsbad,City,CA,San Diego-Carlsbad,San Diego County,718059.67,940574.0,1025319.33,,,,,,
51274,7651,Carmel Valley,City,CA,Salinas,Monterey County,916646.3,1143986.92,1256519.67,,,,,,
41854,3906,Carmel-by-the-Sea,City,CA,Salinas,Monterey County,1223840.92,1632310.08,1789045.0,,,,,,
17310,882,Carmichael,City,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,316451.06,454136.92,496574.33,,,,,,
51277,24722,Carnelian Bay,City,CA,Sacramento--Roseville--Arden-Arcade,Placer County,575539.18,743041.17,804261.0,,,,,,
3980,3500,Carpinteria,City,CA,Santa Maria-Santa Barbara,Santa Barbara County,740768.72,936594.58,1007220.33,,,,,,
10723,589,Carson,City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,424615.27,604275.58,645140.67,,,,,,
10725,7761,Caruthers,City,CA,Fresno,Fresno County,145864.77,230388.0,248145.67,,,,,,
10734,2561,Castaic,City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,469298.69,612181.92,651767.33,,,,,,
30785,1000,Castro Valley,City,CA,San Francisco-Oakland-Hayward,Alameda County,671216.29,926728.92,1011054.33,,,,,,
23986,5870,Castroville,City,CA,Salinas,Monterey County,367992.22,525819.42,547367.33,,,,,,
30788,1106,Cathedral City,City,CA,Riverside-San Bernardino-Ontario,Riverside County,240570.33,341772.5,376432.0,,,,,,
28143,13089,Cayucos,City,CA,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,699464.65,1003875.25,1084522.33,,,,,,
8113,15889,Cazadero,City,CA,Santa Rosa,Sonoma County,521578.88,568273.25,575727.33,,,,,,
10774,1117,Cerritos,City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,634534.29,773883.25,819401.67,,,,,,
44583,489,Chino,City,CA,Riverside-San Bernardino-Ontario,San Bernardino County,404246.22,537973.67,583471.67,,,,,,
